level1_name,level1_pcode,level3_name,level3_pcode,level2_name,level2_pcode,year,month,week,day,mgt_case,mgt_death,chl_case,chl_death,chl_attack
,,Madaoua,ner002065,Tahoua,ner003005,2019,1,5,2,4,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,2,6,4,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,2,7,2,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,2,8,3,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,2,9,4,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,2,10,3,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,3,11,1,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,3,12,6,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,3,13,5,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,4,14,1,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,4,15,6,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,4,16,3,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,4,17,1,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,4,18,7,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,5,19,3,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,5,20,4,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,5,21,2,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,6,22,7,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,6,23,2,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,6,24,5,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,6,25,5,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,6,26,2,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,7,27,4,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,7,28,4,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,7,29,2,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,8,30,4,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,8,31,1,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,8,32,1,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,8,33,3,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,8,34,4,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,9,35,2,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,9,36,4,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,9,37,1,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,10,38,2,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,10,39,3,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,10,40,5,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,10,41,1,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,10,42,2,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,11,43,4,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,11,44,4,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,11,45,5,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,12,46,3,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,12,47,5,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,12,48,2,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,12,49,7,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,12,50,3,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,12,51,1,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,12,52,2,0,0,0,0,0
,,Madaoua,ner002065,Tahoua,ner003005,2019,12,53,3,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,1,1,4,1,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,1,2,3,2,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,1,3,4,2,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,1,4,1,2,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,1,5,4,2,1,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,2,6,5,1,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,2,7,7,3,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,2,8,7,3,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,2,9,6,10,1,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,2,10,6,6,1,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,3,11,2,3,1,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,3,12,5,10,1,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,3,13,7,24,1,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,4,14,5,20,1,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,4,15,5,16,1,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,4,16,1,20,2,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,4,17,7,15,1,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,4,18,2,6,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,5,19,5,2,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,5,20,3,1,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,5,21,6,1,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,6,22,2,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,6,23,6,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,6,24,3,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,6,25,2,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,6,26,2,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,7,27,1,0,0,13,1,2.27
,,Madarounfa,ner002066,Maradi,ner003001,2018,7,28,5,0,0,82,2,14.317
,,Madarounfa,ner002066,Maradi,ner003001,2018,7,29,4,0,0,182,4,31.777
,,Madarounfa,ner002066,Maradi,ner003001,2018,8,30,2,0,0,336,4,58.666
,,Madarounfa,ner002066,Maradi,ner003001,2018,8,31,3,0,0,269,2,46.967
,,Madarounfa,ner002066,Maradi,ner003001,2018,8,32,6,0,0,344,8,60.062
,,Madarounfa,ner002066,Maradi,ner003001,2018,8,33,2,0,0,348,5,60.761
,,Madarounfa,ner002066,Maradi,ner003001,2018,8,34,3,0,0,297,4,51.856
,,Madarounfa,ner002066,Maradi,ner003001,2018,9,35,7,0,0,284,8,49.586
,,Madarounfa,ner002066,Maradi,ner003001,2018,9,36,1,0,0,188,1,32.825
,,Madarounfa,ner002066,Maradi,ner003001,2018,9,37,6,0,0,162,3,28.285
,,Madarounfa,ner002066,Maradi,ner003001,2018,10,38,7,0,0,72,0,12.571
,,Madarounfa,ner002066,Maradi,ner003001,2018,10,39,1,0,0,35,0,6.111
,,Madarounfa,ner002066,Maradi,ner003001,2018,10,40,4,0,0,8,0,1.397
,,Madarounfa,ner002066,Maradi,ner003001,2018,10,41,5,0,0,3,0,0.524
,,Madarounfa,ner002066,Maradi,ner003001,2018,10,42,5,0,0,6,0,1.048
,,Madarounfa,ner002066,Maradi,ner003001,2018,11,43,5,0,0,4,0,0.698
,,Madarounfa,ner002066,Maradi,ner003001,2018,11,44,3,2,0,5,0,0.873
,,Madarounfa,ner002066,Maradi,ner003001,2018,11,45,6,0,0,1,0,0.175
,,Madarounfa,ner002066,Maradi,ner003001,2018,12,46,1,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,12,47,1,0,0,1,0,0.175
,,Madarounfa,ner002066,Maradi,ner003001,2018,12,48,1,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,12,49,2,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,12,50,3,1,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,12,51,2,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2018,12,52,7,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,1,1,6,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,1,2,2,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,1,3,2,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,1,4,2,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,1,5,4,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,2,6,7,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,2,7,1,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,2,8,7,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,2,9,3,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,2,10,6,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,3,11,1,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,3,12,5,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,3,13,1,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,4,14,7,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,4,15,6,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,4,16,2,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,4,17,5,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,4,18,7,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,5,19,3,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,5,20,3,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,5,21,2,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,6,22,4,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,6,23,7,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,6,24,2,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,6,25,2,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,6,26,5,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,7,27,7,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,7,28,2,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,7,29,6,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,8,30,6,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,8,31,2,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,8,32,4,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,8,33,4,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,8,34,1,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,9,35,3,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,9,36,4,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,9,37,6,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,10,38,3,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,10,39,4,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,10,40,2,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,10,41,6,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,10,42,6,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,11,43,6,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,11,44,2,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,11,45,5,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,12,46,6,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,12,47,7,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,12,48,7,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,12,49,5,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,12,50,2,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,12,51,4,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,12,52,6,0,0,0,0,0
,,Madarounfa,ner002066,Maradi,ner003001,2019,12,53,4,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,1,1,5,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,1,2,5,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,1,3,3,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,1,4,4,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,1,5,4,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,2,6,3,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,2,7,3,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,2,8,5,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,2,9,6,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,2,10,7,1,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,3,11,1,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,3,12,5,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,3,13,4,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,4,14,4,1,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,4,15,4,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,4,16,4,9,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,4,17,3,12,1,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,4,18,6,5,1,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,5,19,6,2,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,5,20,1,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,5,21,5,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,6,22,5,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,6,23,4,1,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,6,24,3,1,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,6,25,4,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,6,26,1,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,7,27,6,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,7,28,6,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,7,29,2,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,8,30,6,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,8,31,5,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,8,32,2,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,8,33,6,1,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,8,34,3,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,9,35,3,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,9,36,4,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,9,37,3,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,10,38,7,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,10,39,5,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,10,40,1,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,10,41,4,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,10,42,5,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,11,43,6,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,11,44,3,1,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,11,45,5,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,12,46,5,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,12,47,1,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,12,48,5,1,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,12,49,2,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,12,50,4,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,12,51,1,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2018,12,52,3,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,1,1,4,2,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,1,2,1,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,1,3,6,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,1,4,1,3,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,1,5,1,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,2,6,5,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,2,7,7,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,2,8,5,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,2,9,5,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,2,10,7,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,3,11,2,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,3,12,3,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,3,13,5,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,4,14,1,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,4,15,2,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,4,16,1,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,4,17,6,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,4,18,6,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,5,19,5,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,5,20,6,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,5,21,3,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,6,22,4,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,6,23,1,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,6,24,4,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,6,25,3,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,6,26,6,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,7,27,3,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,7,28,3,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,7,29,7,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,8,30,2,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,8,31,3,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,8,32,1,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,8,33,6,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,8,34,5,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,9,35,1,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,9,36,7,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,9,37,4,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,10,38,5,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,10,39,3,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,10,40,7,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,10,41,7,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,10,42,5,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,11,43,1,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,11,44,1,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,11,45,4,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,12,46,3,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,12,47,1,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,12,48,3,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,12,49,5,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,12,50,6,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,12,51,4,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,12,52,4,0,0,0,0,0
,,Magaria,ner002097,Zinder,ner003007,2019,12,53,4,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,1,1,6,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,1,2,5,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,1,3,4,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,1,4,3,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,1,5,4,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,2,6,5,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,2,7,5,1,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,2,8,7,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,2,9,4,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,2,10,3,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,3,11,5,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,3,12,4,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,3,13,2,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,4,14,1,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,4,15,1,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,4,16,7,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,4,17,2,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,4,18,7,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,5,19,2,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,5,20,4,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,5,21,4,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,6,22,6,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,6,23,3,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,6,24,7,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,6,25,5,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,6,26,5,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,7,27,3,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,7,28,6,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,7,29,6,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,8,30,3,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,8,31,7,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,8,32,6,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,8,33,4,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,8,34,7,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,9,35,1,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,9,36,2,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,9,37,7,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,10,38,7,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,10,39,7,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,10,40,7,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,10,41,2,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,10,42,4,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,11,43,6,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,11,44,5,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,11,45,4,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,12,46,1,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,12,47,2,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,12,48,4,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,12,49,4,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,12,50,2,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,12,51,6,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2018,12,52,7,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2019,1,1,4,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2019,1,2,1,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2019,1,3,7,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2019,1,4,2,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2019,1,5,2,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2019,2,6,7,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2019,2,7,6,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2019,2,8,2,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2019,2,9,5,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2019,2,10,7,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2019,3,11,4,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2019,3,12,5,0,0,0,0,0
,,Maine-Soroa,ner002067,Diffa,ner003008,2019,3,13,2,0,0,0,0,0
